login-login,name-name,first-first,last-last,prefix-prefix,domain-domain,login-name,name-login,first-last,last-first,login-prefix,prefix-login,domref-name,name-domref,domref-login,login-domref,first-freq-score,last-freq-score,prefix-freq-score,domain-freq-score,label
0.23,0.58,0.0,1.0,0.55,0.6,0.15,0.5,0.17,0.0,0.23,0.55,,,,,0.6285099898418801,1.0479516371446924,1.0,0.2197934323293383,0.0
0.5,0.11,0.08,0.0,0.46,1.0,0.16,0.46,0.8,0.23,0.46,0.5,,,,,0.8304820237218405,1.0,1.0,0.17992896226062674,0.0
0.4,0.38,0.0,0.5,0.5,0.25,0.38,0.4,0.5,0.0,0.5,0.4,0.1,,0.15,,2.095903274289385,1.0,1.0,0.279561380501602,0.0
0.4,0.6,0.25,1.0,0.28,0.21,0.6,0.4,0.14,0.12,0.25,0.39,0.1,,0.2,,1.0,1.660964047443681,1.0,0.2180999182845727,0.0
0.3,0.5,0.5,0.5,0.5,0.21,0.5,0.3,0.5,0.5,0.5,0.3,0.15,,0.15,,1.0,1.0,1.0,0.2180999182845727,0.0
0.23,0.62,0.83,0.44,0.33,1.0,0.21,0.56,0.25,0.11,0.2,0.6,,,,,3.321928094887362,1.0,1.0,0.17992896226062674,0.0
0.43,0.3,0.33,0.5,0.5,0.6,0.2,0.43,0.5,0.33,0.43,0.43,,,,,1.2850972089384687,1.0,3.321928094887362,0.2197934323293383,0.0
0.43,0.31,0.3,0.57,0.43,0.6,0.31,0.43,0.57,0.3,0.43,0.43,,,,,2.095903274289385,1.0,1.0,0.2197934323293383,0.0
0.5,0.12,0.0,0.1,0.4,0.17,0.38,0.09,0.1,1.0,0.5,0.1,,0.09,,0.2,2.095903274289385,1.0,1.0,0.3598579245212535,0.0
0.5,0.36,0.57,0.2,0.5,1.0,0.5,0.45,0.57,0.2,0.3,0.5,,,,,3.321928094887362,1.0,1.0,0.17992896226062674,0.0
0.43,0.29,0.33,0.14,0.55,0.21,0.21,0.5,0.0,0.33,0.43,0.55,,0.25,,0.15,1.0,1.0,1.0,0.2180999182845727,0.0
,0.65,0.0,1.0,1.0,1.0,,,0.33,0.11,,,0.13,0.09,,,1.0,1.660964047443681,1.0479516371446924,0.8304820237218405,1.0
,0.43,0.4,0.9,1.0,1.0,,,0.4,0.9,,,0.0,0.09,,,1.0,1.0,1.0479516371446924,0.8304820237218405,1.0
,0.5,0.5,0.5,0.5,0.09,,,0.0,0.0,,,0.17,,,,3.321928094887362,1.0,3.321928094887362,0.3598579245212535,0.0
,0.5,0.43,0.5,0.46,0.33,,,0.0,0.14,,,0.14,0.09,,,1.660964047443681,1.0,3.321928094887362,1.0,0.0
,1.0,1.0,1.0,1.0,0.09,,,0.0,0.0,,,0.18,,,,1.660964047443681,1.660964047443681,1.660964047443681,0.3598579245212535,1.0
,0.33,0.67,0.0,0.6,0.09,,,0.17,0.0,,,0.11,0.11,,,3.321928094887362,1.0,3.321928094887362,1.0,0.0
,0.92,1.0,0.86,1.0,0.97,,,0.17,0.29,,,0.19,0.23,,,1.660964047443681,1.0,1.660964047443681,1.0,1.0
,1.0,1.0,1.0,1.0,0.19,,,0.25,0.25,,,0.27,0.14,,,1.660964047443681,1.660964047443681,1.660964047443681,1.0,1.0
,0.42,0.29,0.12,0.45,0.25,,,0.29,0.12,,,0.0,0.25,,,1.0,1.0,1.0,0.5536546824812271,0.0
,0.43,0.5,0.33,0.38,0.31,,,0.11,0.0,,,0.14,0.08,,,1.1832946624549383,1.0479516371446924,1.0,1.0,0.0
,0.25,0.0,0.0,0.36,0.19,,,1.0,0.12,,,0.17,0.25,,,1.0,1.660964047443681,1.0,1.0,0.0
,0.33,0.5,0.08,1.0,1.0,,,0.5,0.08,,,0.0,0.17,,,1.660964047443681,1.0,1.660964047443681,1.660964047443681,1.0
,0.43,0.5,0.2,0.38,0.28,,,0.2,0.0,,,0.29,,,,1.0,1.0,1.0,1.660964047443681,0.0
,0.42,0.43,0.25,0.36,0.28,,,0.0,0.0,,,0.17,0.33,,,3.321928094887362,1.660964047443681,1.0,1.0,0.0
,0.4,0.27,0.67,0.36,0.33,,,0.0,0.0,,,0.27,,,,1.0,0.7153382790366964,1.0,3.321928094887362,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,0.18,0.18,,,1.0,1.0,1.0,1.0,1.0
,0.56,0.2,0.8,1.0,1.0,,,0.2,0.8,,,,,,,1.0,1.0,1.660964047443681,1.660964047443681,1.0
,0.47,1.0,0.2,0.62,0.31,,,0.2,0.0,,,,,,,0.4152410118609203,1.0,1.0,0.3598579245212535,0.0
,0.44,0.17,0.56,0.33,0.13,,,0.17,0.0,,,0.08,0.12,,,1.1073093649624541,1.0,1.0,1.0,0.0
,0.44,0.33,0.44,0.4,0.22,,,0.29,0.22,,,0.08,,,,0.4453326023644437,1.0,1.0,0.3598579245212535,0.0
,0.19,0.14,0.11,0.4,0.23,,,0.83,0.0,,,0.07,,,,1.1073093649624541,1.0,1.0,1.0,0.0
,0.12,0.14,0.11,0.47,0.22,,,1.0,0.11,,,0.0,,,,1.1073093649624541,0.7153382790366964,1.0,0.3598579245212535,0.0
,0.69,1.0,0.44,0.13,0.1,,,0.11,0.11,,,0.06,0.12,,,0.5536546824812271,1.0,1.0,1.0,0.0
,0.44,0.86,0.11,0.47,0.12,,,0.14,0.11,,,0.0,0.06,,,1.1073093649624541,1.0,1.0,2.095903274289385,0.0
,0.44,0.33,0.44,0.4,0.22,,,0.33,0.11,,,0.0,,,,1.1073093649624541,1.0,1.0,0.3598579245212535,0.0
,0.69,1.0,0.44,0.33,0.22,,,0.14,0.11,,,0.14,,,,0.5536546824812271,0.7153382790366964,1.0,0.3598579245212535,0.0
,0.31,0.11,0.33,0.67,0.09,,,0.33,1.0,,,0.0,0.12,,,1.1073093649624541,0.7153382790366964,1.0,1.0,0.0
,1.0,1.0,1.0,1.0,0.14,,,0.14,0.14,,,0.14,0.0,,,0.6425486044692343,1.660964047443681,1.660964047443681,1.0,1.0
,0.62,1.0,0.17,0.86,0.18,,,0.17,0.0,,,0.38,0.23,,,0.3576691395183482,1.0,1.660964047443681,1.0,0.0
,0.46,0.5,0.38,0.42,0.42,,,0.0,0.12,,,0.0,,,,0.4659554245485504,1.0,1.0,0.3598579245212535,0.0
,0.46,0.5,0.38,0.5,0.42,,,0.0,0.12,,,0.2,,,,0.4659554245485504,1.0,1.0,0.3598579245212535,0.0
,0.44,0.0,0.75,0.33,0.56,,,0.0,0.0,,,0.07,,,,0.45597044543220067,1.0,1.0,0.3598579245212535,0.0
,0.44,0.14,0.62,0.33,0.14,,,0.12,0.0,,,0.08,0.12,,,0.7245267751622539,1.660964047443681,1.0,1.0,0.0
,0.5,0.86,0.12,0.47,0.23,,,0.0,0.0,,,0.14,0.12,,,1.1073093649624541,1.660964047443681,3.321928094887362,1.0,0.0
,0.5,0.86,0.12,0.47,0.56,,,0.0,0.0,,,0.14,,,,1.1073093649624541,1.660964047443681,3.321928094887362,0.3598579245212535,0.0
,0.19,0.29,0.0,0.13,0.56,,,1.0,0.25,,,0.08,,,,1.660964047443681,1.0,1.0,0.3598579245212535,0.0
,0.32,0.29,0.12,0.27,0.56,,,0.14,0.12,,,0.05,,,,1.660964047443681,1.0,1.0,0.3598579245212535,0.0
,0.43,0.43,0.43,0.43,1.0,,,0.43,0.43,,,0.1,0.15,,,1.0,1.0,3.321928094887362,0.27682734124061353,0.0
,0.16,0.25,0.2,1.0,0.25,,,0.2,0.25,,,0.05,,,,1.0,1.0,1.660964047443681,0.32664233948787647,0.0
,0.5,0.5,0.5,0.5,0.29,,,0.5,0.5,,,0.1,0.08,,,3.321928094887362,1.0,3.321928094887362,0.5536546824812271,0.0
,0.36,0.57,0.14,0.29,0.33,,,0.14,0.57,,,0.2,0.11,,,1.2850972089384687,1.0,3.321928094887362,0.4152410118609203,0.0
,0.33,0.57,0.11,0.36,0.21,,,0.11,0.57,,,0.2,,,,1.2850972089384687,1.0,3.321928094887362,0.2180999182845727,0.0
,0.38,0.57,0.0,0.25,0.21,,,0.0,0.57,,,0.2,,,,1.2850972089384687,1.0,3.321928094887362,0.2180999182845727,0.0
,0.43,0.43,0.43,0.44,0.21,,,0.43,0.43,,,0.1,,,,1.0,1.0,3.321928094887362,0.2180999182845727,0.0
,0.45,0.45,0.45,0.45,0.21,,,0.45,0.45,,,0.2,,,,1.0,1.0,3.321928094887362,0.2180999182845727,0.0
,0.23,0.12,0.57,0.57,0.29,,,0.57,0.12,,,0.15,0.09,,,1.0,1.0,3.321928094887362,0.5536546824812271,0.0
,0.42,0.57,0.14,0.38,0.21,,,0.14,0.57,,,0.15,,,,1.1073093649624541,1.0,3.321928094887362,0.2180999182845727,0.0
,0.25,0.14,0.43,0.43,0.29,,,0.43,0.14,,,0.2,0.0,,,3.321928094887362,1.660964047443681,3.321928094887362,0.5536546824812271,0.0
,0.25,0.43,0.14,0.38,0.21,,,0.14,0.43,,,0.2,,,,3.321928094887362,1.660964047443681,3.321928094887362,0.2180999182845727,0.0
,0.14,0.14,0.57,1.0,0.21,,,0.57,0.14,,,0.2,0.09,,,2.095903274289385,1.0,1.660964047443681,0.5536546824812271,0.0
,0.21,0.17,0.0,0.5,0.29,,,0.0,0.17,,,0.2,0.0,,,3.321928094887362,1.0,1.0,0.5536546824812271,0.0
,0.21,0.17,0.43,0.38,0.21,,,0.43,0.17,,,0.1,,,,1.0,1.0,1.0,0.2180999182845727,0.0
,0.33,0.5,0.0,0.5,0.25,,,0.0,0.5,,,0.2,,,,1.0,0.7153382790366964,1.0,0.279561380501602,0.0
,0.6,1.0,0.33,0.29,0.31,,,0.0,0.0,,,,0.13,,,0.6425486044692343,1.0,1.0,0.2957762153765198,0.0
,0.0,0.0,0.11,0.43,1.0,,,0.4,0.0,,,,,,,1.2850972089384687,1.0479516371446924,1.0,0.17992896226062674,0.0
,0.08,0.0,0.0,0.45,0.21,,,0.4,0.67,,,,0.1,,,1.0,0.8304820237218405,1.0,0.2180999182845727,0.0
,0.43,0.8,0.14,0.42,1.0,,,0.17,0.29,,,,,,,1.660964047443681,1.0,1.0,0.17992896226062674,0.0
,0.33,0.75,0.0,0.27,0.31,,,0.14,0.43,,,,0.17,,,1.660964047443681,1.0,1.0,0.2957762153765198,0.0
,0.58,0.6,0.57,0.55,1.0,,,0.4,0.29,,,,,,,1.660964047443681,1.0,1.0,0.17992896226062674,0.0
,0.33,0.5,0.14,0.45,0.44,,,0.25,0.38,,,,0.08,,,1.660964047443681,1.660964047443681,1.0,0.32468539543941816,0.0
,0.46,0.4,0.43,0.42,1.0,,,0.29,0.14,,,,,,,1.660964047443681,1.0,1.0,0.17992896226062674,0.0
,0.33,1.0,0.0,1.0,1.0,,,0.0,1.0,,,0.0,0.0,,,0.8304820237218405,1.0,1.660964047443681,1.660964047443681,0.0
,0.46,1.0,0.0,0.5,0.22,,,0.0,1.0,,,0.0,,,,0.8304820237218405,1.660964047443681,3.321928094887362,0.32468539543941816,0.0
,0.35,1.0,0.1,0.38,0.22,,,0.1,1.0,,,0.06,,,,0.8304820237218405,1.0,3.321928094887362,0.32468539543941816,0.0
,0.64,0.29,1.0,0.43,0.08,,,0.0,0.0,,,,0.08,,,1.660964047443681,1.660964047443681,3.321928094887362,0.3598579245212535,0.0
,0.42,0.75,0.14,0.36,0.08,,,0.0,0.29,,,0.09,0.08,,,0.744921859773347,1.0,1.0,1.0,0.0
,0.42,0.5,0.29,0.36,0.15,,,0.4,0.14,,,0.0,0.17,,,1.0,1.0,1.0,1.0,0.0
,0.43,0.71,0.14,0.25,0.18,,,0.17,0.57,,,,0.0,,,1.0,1.0,1.0,0.3598579245212535,0.0
,0.69,1.0,0.33,0.38,0.22,,,0.0,0.0,,,,0.08,,,0.3576691395183482,1.0,1.0,0.32468539543941816,0.0
,0.46,1.0,0.12,0.2,0.22,,,0.12,0.0,,,0.08,,,,0.3724609298866735,1.0,1.0,0.3598579245212535,0.0
,0.44,0.44,0.17,0.47,0.27,,,0.17,0.22,,,0.06,0.18,,,0.3782931349197638,1.0,1.0,1.0,0.0
,0.54,1.0,0.0,0.46,0.12,,,0.17,0.0,,,,0.23,,,0.3576691395183482,1.0,1.660964047443681,0.3598579245212535,0.0
,0.6,1.0,0.2,0.27,0.12,,,0.1,0.33,,,0.1,0.2,,,0.38431089342012037,1.0,1.0,0.5536546824812271,0.0
,0.38,0.56,0.0,0.4,0.0,,,0.0,0.29,,,0.11,,,,0.7686217868402407,1.0,1.0,0.3598579245212535,0.0
,0.44,0.44,0.33,0.4,0.0,,,0.22,0.33,,,0.2,0.0,,,0.7686217868402407,1.0,1.0,0.5419766203817945,0.0
,0.57,0.6,0.5,0.54,1.0,,,0.0,0.12,,,,,,,1.0,1.0,1.0,0.17992896226062674,0.0
,0.94,1.0,0.89,1.0,1.0,,,0.0,0.0,,,0.19,0.18,,,0.6425486044692343,1.0,1.660964047443681,1.660964047443681,0.0
,0.71,0.83,0.57,0.38,0.11,,,0.0,0.0,,,,0.0,,,0.4099481807173218,1.0,1.0,0.3598579245212535,0.0
,1.0,1.0,1.0,1.0,0.14,,,0.14,0.14,,,0.0,0.14,,,0.6425486044692343,1.660964047443681,1.660964047443681,1.0,1.0
,0.53,0.83,0.3,0.5,1.0,,,0.0,0.1,,,,,,,0.588591910067779,1.0,1.0,0.17992896226062674,0.0
,0.65,0.83,0.5,0.31,1.0,,,0.0,0.1,,,,,,,0.588591910067779,1.0,1.0,0.17992896226062674,0.0
,0.69,1.0,0.33,0.46,0.2,,,0.0,0.0,,,,0.15,,,0.3576691395183482,1.0,1.0,0.3598579245212535,0.0
,0.62,1.0,0.17,0.86,0.18,,,0.0,0.17,,,0.23,0.38,,,0.3576691395183482,1.0,1.660964047443681,1.0,0.0
,0.43,0.67,0.25,0.38,1.0,,,0.38,0.14,,,,,,,1.430676558073393,1.0,1.0,0.17992896226062674,0.0
,0.33,0.17,0.5,0.36,0.13,,,0.5,0.0,,,0.0,0.25,,,0.9266284080291267,1.0,1.0,1.0,0.0
,0.42,0.5,0.29,0.45,0.23,,,0.14,0.4,,,0.08,,,,3.321928094887362,1.0,1.0,0.3598579245212535,0.0
,0.5,0.5,0.4,0.45,0.23,,,0.17,0.0,,,0.0,,,,0.6241963505817848,1.0,1.0,0.3598579245212535,0.0
,0.17,0.17,0.0,0.64,0.12,,,0.67,0.4,,,0.0,0.2,,,3.321928094887362,1.0,1.0,0.5536546824812271,0.0
,0.41,0.25,0.5,0.38,0.15,,,0.0,0.12,,,0.06,0.08,,,3.321928094887362,1.0,1.0,1.0,0.0
,0.47,0.43,0.5,0.36,0.11,,,0.17,0.62,,,0.14,,,,1.660964047443681,1.0,1.0,1.0,0.0
,1.0,1.0,1.0,0.38,0.21,,,0.0,0.0,,,0.2,,,,0.3724609298866735,1.660964047443681,1.0,0.2180999182845727,1.0
,0.77,1.0,0.57,0.38,0.56,,,0.0,0.0,,,,,,,0.3724609298866735,1.0,1.0,0.2208937915522304,0.0
,0.5,1.0,0.12,0.42,0.0,,,0.12,0.0,,,0.07,,,,0.31425499492094006,1.0,1.0,0.3598579245212535,0.0
,0.44,0.33,0.44,0.4,0.22,,,0.22,0.29,,,,0.08,,,0.4453326023644437,1.0,1.0,0.3598579245212535,0.0
,0.58,1.0,0.17,0.42,0.09,,,0.2,0.0,,,0.09,0.17,,,0.31425499492094006,1.0,3.321928094887362,1.0,1.0
,0.62,1.0,0.29,0.33,0.21,,,0.0,0.0,,,,0.15,,,0.3724609298866735,1.660964047443681,1.0,0.2180999182845727,0.0
,0.62,1.0,0.29,0.44,1.0,,,0.0,0.0,,,,,,,0.3724609298866735,1.660964047443681,1.0,0.17992896226062674,0.0
,0.57,0.56,0.43,0.33,0.22,,,0.0,0.0,,,,0.31,,,0.5495882679536371,1.0,1.0,0.3598579245212535,0.0
,0.44,0.11,0.86,1.0,1.0,,,0.11,0.86,,,0.0,0.12,,,0.9602525677891276,1.0,1.660964047443681,1.660964047443681,0.0
,1.0,1.0,1.0,1.0,0.55,,,0.25,0.25,,,0.13,0.23,,,1.660964047443681,0.8304820237218405,1.660964047443681,1.0,1.0
,0.26,0.11,0.5,0.4,0.11,,,0.0,0.11,,,0.11,,,,1.1832946624549383,1.0,1.0,0.3598579245212535,0.0
,0.43,0.8,0.14,0.42,1.0,,,0.29,0.17,,,,,,,1.660964047443681,1.0,1.0,0.17992896226062674,0.0
,0.81,0.43,0.07,1.0,1.0,,,0.43,0.07,,,,,,,0.8977117175026231,1.0,1.660964047443681,0.7153382790366964,1.0
,0.38,0.29,0.44,0.27,0.17,,,0.67,0.33,,,0.15,,,,0.8977117175026231,1.0,1.0,1.0,0.0
,0.5,1.0,0.0,0.47,0.21,,,0.0,0.22,,,0.25,,,,0.44885585875131156,1.0,3.321928094887362,1.430676558073393,0.0
,0.38,0.0,0.44,0.4,0.25,,,0.0,0.11,,,0.15,,,,0.8977117175026231,1.0,1.0,0.3598579245212535,0.0
,0.31,0.14,0.44,0.4,0.21,,,0.5,0.33,,,0.1,0.06,,,0.8977117175026231,1.0,1.0,0.9266284080291267,0.0
,0.53,1.0,0.22,0.42,0.6,,,0.0,0.12,,,,,,,0.31425499492094006,1.660964047443681,1.0,0.2197934323293383,0.0
,0.21,0.15,0.2,0.28,0.45,,,0.15,1.0,,,,0.21,,,0.6285099898418801,1.0,3.321928094887362,0.3598579245212535,0.0
,0.16,0.15,0.0,0.17,0.6,,,0.23,1.0,,,,,,,0.6285099898418801,1.660964047443681,1.0,0.2197934323293383,0.0
,0.21,0.15,0.0,0.44,1.0,,,0.23,1.0,,,,,,,0.6285099898418801,1.0,1.0,0.17992896226062674,0.0
,0.16,0.15,0.14,0.22,1.0,,,0.23,1.0,,,,,,,0.6285099898418801,1.0,1.0,0.17992896226062674,0.0
,0.32,0.15,0.17,0.39,1.0,,,0.46,0.4,,,,,,,1.0,1.0,1.0,0.17992896226062674,0.0
,0.67,1.0,0.33,0.27,0.17,,,0.0,0.0,,,,0.17,,,0.31425499492094006,1.0,1.0,0.3598579245212535,0.0
,0.67,1.0,0.33,0.45,0.45,,,0.2,0.0,,,,0.25,,,0.31425499492094006,1.0,3.321928094887362,0.3598579245212535,0.0
,0.58,1.0,0.17,0.36,0.21,,,0.0,0.0,,,,0.15,,,0.31425499492094006,1.0,1.0,0.2180999182845727,0.0
,0.62,1.0,0.0,0.09,1.0,,,0.0,0.0,,,,,,,0.31425499492094006,1.660964047443681,1.0,0.17992896226062674,0.0
,0.47,1.0,0.11,0.45,0.6,,,0.0,0.0,,,,,,,0.31425499492094006,1.660964047443681,1.0,0.2197934323293383,0.0
,0.58,1.0,0.17,0.5,0.0,,,0.0,0.0,,,,0.08,,,0.31425499492094006,1.0,1.0,0.3598579245212535,0.0
,0.57,1.0,0.25,0.5,1.0,,,0.12,0.0,,,,,,,0.31425499492094006,1.0,1.0,0.17992896226062674,0.0
,0.62,1.0,0.29,0.58,0.0,,,0.0,0.0,,,,0.25,,,0.31425499492094006,1.0,1.0,0.3598579245212535,0.0
,0.42,0.8,0.0,0.36,0.4,,,0.0,0.0,,,,,,,0.6285099898418801,1.0,1.0,0.3598579245212535,0.0
,0.42,0.4,0.33,0.36,0.06,,,0.0,0.17,,,,0.14,,,0.6285099898418801,1.0,1.0,0.3598579245212535,0.0
,0.31,0.17,0.33,0.36,1.0,,,0.5,0.0,,,,,,,0.6285099898418801,1.0,1.0,0.17992896226062674,0.0
,0.53,1.0,0.22,0.71,0.45,,,0.2,0.0,,,,0.2,,,0.31425499492094006,1.0,3.321928094887362,0.5646999260388118,0.0
,0.64,1.0,0.38,0.42,0.45,,,0.2,0.12,,,,0.29,,,0.31425499492094006,1.0,3.321928094887362,0.3598579245212535,0.0
,0.71,1.0,0.5,0.5,1.0,,,0.14,0.12,,,,,,,0.31425499492094006,1.0,1.0,0.17992896226062674,0.0
,0.57,1.0,0.25,0.42,0.0,,,0.0,0.12,,,,0.14,,,0.31425499492094006,1.0,1.0,0.3598579245212535,0.0
,0.43,0.8,0.12,0.42,0.4,,,0.0,0.12,,,,,,,0.6285099898418801,1.0,1.0,0.3598579245212535,0.0
,0.5,0.2,0.62,0.33,0.33,,,0.0,0.12,,,,0.07,,,0.42208057863209153,1.660964047443681,1.0,0.3598579245212535,0.0
,0.29,0.17,0.38,0.5,1.0,,,0.5,0.25,,,,,,,0.6285099898418801,1.0,1.0,0.17992896226062674,0.0
,0.5,0.17,0.67,0.4,1.0,,,0.0,0.12,,,,,,,0.4366746227494889,1.0,1.0,0.17992896226062674,0.0
,0.33,0.14,0.43,0.38,0.12,,,0.57,0.29,,,0.13,0.2,,,3.321928094887362,1.0,1.0,0.5536546824812271,0.0
,0.5,0.43,0.5,0.38,0.25,,,0.0,0.0,,,,0.08,,,3.321928094887362,1.0,1.0,0.3598579245212535,0.0
,0.54,1.0,0.14,0.42,0.18,,,0.2,0.0,,,0.27,0.15,,,0.31425499492094006,1.0,3.321928094887362,1.0,0.0
,0.69,1.0,0.43,0.25,0.21,,,0.0,0.0,,,0.18,0.1,,,0.31425499492094006,1.0,1.0,0.5536546824812271,0.0
,0.47,1.0,0.11,0.42,0.1,,,0.0,0.0,,,0.13,,,,0.31425499492094006,1.660964047443681,1.0,0.5646999260388118,0.0
,0.46,1.0,0.0,0.33,0.2,,,0.0,0.0,,,0.17,0.08,,,0.31425499492094006,1.0,1.0,1.0,0.0
,0.31,0.8,0.09,0.42,0.55,,,0.18,0.17,,,,0.08,,,1.2850972089384687,1.0,1.0,0.3598579245212535,0.0
,0.46,1.0,0.0,0.33,0.0,,,0.14,0.0,,,0.15,,,,0.31425499492094006,1.0,1.0,0.3598579245212535,0.0
,0.54,0.8,0.29,0.5,0.1,,,0.0,0.14,,,0.2,,,,0.6285099898418801,1.0,1.0,1.0,0.0
,0.54,0.4,0.57,0.33,0.21,,,0.0,0.0,,,0.08,0.1,,,0.6285099898418801,1.0,1.0,0.5536546824812271,0.0
,0.46,0.5,0.4,0.43,0.42,,,0.0,0.0,,,,,,,1.430676558073393,1.0,1.0,0.3598579245212535,0.0
,0.45,0.8,0.0,0.44,0.45,,,0.2,0.0,,,,0.1,,,0.6285099898418801,1.0,3.321928094887362,1.0,0.0
,0.47,0.8,0.22,0.44,0.4,,,0.0,0.0,,,,,,,0.6285099898418801,1.660964047443681,1.0,0.5646999260388118,0.0
,0.44,0.67,0.22,0.4,0.42,,,0.17,0.0,,,,,,,1.0,1.0,1.0,0.3598579245212535,0.0
,0.54,0.8,0.29,0.44,0.4,,,0.14,0.0,,,,,,,0.6285099898418801,1.0,1.0,0.3598579245212535,0.0
,0.38,1.0,0.11,0.4,1.0,,,0.11,1.0,,,,,,,1.660964047443681,1.0,1.0,0.17992896226062674,0.0
,0.27,0.0,0.38,0.2,0.67,,,1.0,0.12,,,,0.13,,,1.0,1.0,1.0,0.3598579245212535,0.0
,0.53,0.0,0.88,0.27,1.0,,,0.43,0.38,,,,,,,3.321928094887362,1.0,1.0,0.17992896226062674,0.0
,0.33,0.29,0.0,0.46,0.22,,,0.14,0.0,,,,0.07,,,1.1073093649624541,1.0,1.660964047443681,0.32468539543941816,0.0
,0.88,1.0,0.0,1.0,1.0,,,0.0,0.0,,,,,,,1.660964047443681,1.660964047443681,1.660964047443681,0.17992896226062674,1.0
,0.42,0.5,0.29,0.36,0.15,,,0.14,0.4,,,0.17,0.0,,,1.0,1.0,1.0,1.0,0.0
,0.43,0.5,0.2,0.38,0.25,,,0.2,0.12,,,0.14,,,,1.0,1.0,1.0,1.660964047443681,0.0
,0.85,1.0,0.0,1.0,1.0,,,0.14,0.14,,,,,,,1.0479516371446924,1.0,1.660964047443681,0.17992896226062674,1.0
,1.0,1.0,1.0,0.17,0.06,,,0.0,0.0,,,0.0,0.85,,,0.6425486044692343,1.660964047443681,1.660964047443681,1.0,1.0
,0.31,0.67,0.17,0.55,0.44,,,0.17,0.67,,,,,,,1.0,1.0,1.0,0.24788387871712217,0.0
,0.33,0.33,0.25,1.0,1.0,,,0.25,1.0,,,,,,,1.0,1.0,1.660964047443681,0.17992896226062674,1.0
,0.47,0.5,0.42,0.41,0.33,,,0.0,0.12,,,0.06,,,,0.48095855130519705,1.0,1.0,0.3598579245212535,0.0
,0.27,0.5,0.5,1.0,1.0,,,0.5,0.5,,,0.1,0.09,,,1.0,1.0,1.660964047443681,1.660964047443681,1.0
,0.3,0.0,0.14,0.38,0.13,,,0.14,0.0,,,0.15,0.18,,,1.0,0.7153382790366964,2.095903274289385,0.9266284080291267,0.0
,0.46,0.14,0.5,0.5,0.07,,,0.4,0.14,,,0.23,0.36,,,1.0,0.5239758185723462,1.0,1.0,0.0
,0.36,0.2,0.5,0.4,0.27,,,0.4,0.0,,,0.08,0.0,,,3.321928094887362,1.0,1.0,1.0,0.0
,0.58,0.6,0.57,0.55,1.0,,,0.29,0.4,,,,,,,1.660964047443681,1.0,1.0,0.17992896226062674,0.0
,0.33,0.8,0.0,0.4,0.31,,,0.14,0.4,,,,0.18,,,1.0,1.0,1.0,0.2957762153765198,0.0
,0.5,0.4,0.5,0.45,0.06,,,0.0,0.0,,,,0.14,,,1.0,1.0,1.0,0.3598579245212535,0.0
,0.5,0.33,0.56,0.53,0.33,,,0.0,0.25,,,0.06,,,,0.6769924925288455,1.0,1.0,0.3598579245212535,0.0
,0.5,1.0,0.0,0.5,0.13,,,0.0,0.0,,,,0.2,,,1.660964047443681,1.0,1.0,0.3598579245212535,0.0
,0.46,0.0,0.83,0.38,1.0,,,0.0,0.17,,,,,,,0.7153382790366964,1.0,1.0,0.17992896226062674,0.0
,0.5,0.67,0.14,0.4,0.16,,,0.14,0.0,,,0.06,0.27,,,1.0,1.0,1.0,1.0,0.0
,1.0,1.0,1.0,1.0,0.44,,,0.2,0.2,,,,,,,0.7153382790366964,1.660964047443681,1.660964047443681,0.24788387871712217,1.0
,0.4,0.67,0.12,0.36,0.11,,,0.25,0.17,,,,0.08,,,1.660964047443681,1.0,3.321928094887362,0.3071257102068235,0.0
,0.5,0.4,0.62,0.5,0.17,,,0.17,0.12,,,0.08,0.08,,,0.5196750841955702,1.0,1.0,1.0,0.0
,0.93,0.43,0.57,1.0,1.0,,,0.43,0.57,,,0.07,0.07,,,3.321928094887362,1.0,1.660964047443681,1.0479516371446924,1.0
,0.42,0.5,0.29,0.45,0.23,,,0.4,0.14,,,,0.08,,,3.321928094887362,1.0479516371446924,1.0,0.3598579245212535,0.0
,0.33,0.25,0.29,0.45,0.21,,,0.5,0.14,,,,0.25,,,1.0,1.0,1.0,0.2180999182845727,0.0
,0.25,0.33,0.29,0.5,0.33,,,0.0,0.14,,,,0.25,,,3.321928094887362,1.0479516371446924,1.0,0.3598579245212535,0.0
,0.42,0.5,0.29,0.36,1.0,,,0.17,0.14,,,,,,,1.0,1.660964047443681,1.0,0.17992896226062674,0.0
,0.5,0.4,0.5,0.46,0.11,,,0.0,0.38,,,0.13,,,,1.0,1.0,1.0,0.5646999260388118,0.0
,0.19,0.12,0.14,0.4,0.11,,,0.71,0.0,,,0.12,,,,1.2850972089384687,0.7153382790366964,1.0,0.3598579245212535,0.0
,0.46,0.5,0.38,0.5,0.42,,,0.12,0.0,,,,0.2,,,0.4659554245485504,1.0,1.0,0.3598579245212535,0.0
,0.5,0.5,0.4,0.45,0.23,,,0.0,0.17,,,,0.0,,,0.6241963505817848,1.0479516371446924,1.0,0.3598579245212535,0.0
,0.41,1.0,0.17,0.35,1.0,,,0.08,0.0,,,,,,,0.38431089342012037,1.0,1.0,0.17992896226062674,0.0
,0.46,0.5,0.25,0.42,0.11,,,0.14,0.12,,,0.0,,,,1.2850972089384687,1.0,1.0,0.3598579245212535,0.0
